PROBE_DESIGN_ID	HITS_OREO_ILLUMINA
572981_0415_0147	1
572981_0137_0197	1
572981_0059_0425	1
572981_0192_0182	1
572981_0389_0183	1
572981_0333_0303	1
572981_0224_0546	1
572981_0310_0090	1
572981_0275_0547	1
572981_0303_0141	1
572981_0060_0338	1
572981_0352_0384	1
572981_0440_0484	1
572981_0269_0477	1
572981_0250_0532	1
572981_0116_0288	1
572981_0012_0214	1
572981_0191_0015	1
572981_0236_0462	1
572981_0151_0419	1
572981_0096_0414	1
572981_0301_0083	1
572981_0244_0102	1
572981_0009_0613	1
572981_0351_0625	1
572981_0167_0251	1
572981_0169_0231	1
572981_0007_0365	1
572981_0276_0528	1
572981_0143_0225	1
572981_0025_0415	1
572981_0299_0391	1
572981_0271_0005	1
572981_0304_0206	1
572981_0299_0053	1
572981_0012_0168	1
572981_0390_0548	1
572981_0064_0022	1
572981_0293_0457	1
572981_0079_0625	1
572981_0076_0186	1
572981_0076_0514	1
572981_0382_0508	1
572981_0063_0349	1
572981_0326_0274	1
572981_0091_0047	1
572981_0070_0164	1
572981_0143_0141	1
572981_0356_0074	1
572981_0082_0144	1
572981_0173_0631	1
572981_0119_0499	1
572981_0086_0036	1
572981_0247_0623	1
572981_0321_0519	1
572981_0384_0166	1
572981_0182_0590	1
572981_0224_0210	1
572981_0116_0406	1
572981_0243_0149	1
572981_0225_0281	1
572981_0236_0572	1
572981_0079_0421	1
572981_0113_0415	1
572981_0387_0341	1
572981_0408_0372	1
572981_0205_0095	1
572981_0375_0455	1
572981_0085_0151	1
572981_0074_0170	1
572981_0010_0190	1
572981_0046_0624	1
572981_0162_0406	1
572981_0023_0255	1
572981_0424_0602	1
572981_0378_0288	1
572981_0028_0266	1
572981_0040_0476	1
572981_0007_0307	1
572981_0382_0392	1
572981_0385_0477	1
572981_0058_0342	1
572981_0367_0449	1
572981_0111_0395	1
572981_0239_0355	1
572981_0429_0433	1
572981_0079_0495	1
572981_0319_0379	1
572981_0113_0111	1
572981_0227_0023	1
572981_0169_0263	1
572981_0412_0388	2
572981_0212_0050	1
572981_0260_0404	1
572981_0408_0404	2
572981_0259_0367	2
572981_0245_0349	2
572981_0173_0513	2
572981_0097_0087	1
572981_0009_0351	1
572981_0314_0198	1
572981_0075_0105	1
572981_0114_0336	1
572981_0113_0497	1
572981_0342_0022	1
572981_0369_0591	1
572981_0207_0507	1
572981_0405_0099	1
572981_0076_0528	1
572981_0116_0628	1
572981_0164_0334	1
572981_0324_0446	1
572981_0449_0559	1
572981_0267_0383	1
572981_0356_0008	1
572981_0120_0452	1
572981_0303_0217	1
572981_0086_0188	1
572981_0106_0192	1
572981_0012_0338	1
572981_0167_0527	1
572981_0084_0374	1
572981_0434_0210	1
572981_0230_0336	1
572981_0444_0030	1
572981_0227_0357	1
572981_0274_0062	1
572981_0393_0433	1
572981_0186_0580	1
572981_0421_0355	1
572981_0038_0066	1
572981_0351_0501	1
572981_0415_0557	1
572981_0075_0153	1
572981_0239_0045	1
572981_0319_0413	1
572981_0328_0564	1
572981_0392_0296	1
572981_0098_0218	1
572981_0248_0168	1
572981_0454_0582	1
572981_0244_0240	1
572981_0360_0112	1
572981_0415_0077	1
572981_0040_0204	1
572981_0134_0160	1
572981_0368_0070	1
572981_0332_0214	1
572981_0140_0198	1
572981_0195_0279	1
572981_0012_0118	1
572981_0434_0114	1
572981_0123_0015	1
572981_0166_0192	1
572981_0329_0151	1
572981_0410_0398	1
572981_0041_0507	1
572981_0313_0555	1
572981_0096_0188	1
572981_0120_0506	1
572981_0195_0119	1
572981_0324_0500	1
572981_0171_0061	1
572981_0426_0588	1
572981_0422_0376	1
572981_0176_0386	1
572981_0276_0104	1
572981_0031_0101	1
572981_0455_0145	1
572981_0092_0626	1
572981_0041_0193	1
572981_0083_0251	1
572981_0437_0175	1
572981_0048_0312	1
572981_0376_0208	1
572981_0184_0178	1
572981_0283_0221	1
572981_0277_0155	1
572981_0333_0351	1
572981_0367_0239	1
572981_0418_0320	1
572981_0090_0336	1
572981_0394_0248	1
572981_0294_0450	1
572981_0451_0509	1
572981_0054_0006	1
572981_0329_0601	1
572981_0212_0400	1
572981_0170_0174	1
572981_0282_0332	1
572981_0434_0236	1
572981_0165_0491	1
572981_0118_0296	1
572981_0048_0118	1
572981_0131_0057	1
572981_0010_0390	1
572981_0285_0117	1
572981_0085_0305	1
572981_0096_0328	1
572981_0132_0120	1
572981_0352_0304	1
572981_0004_0434	1
572981_0074_0614	1
572981_0249_0545	1
572981_0143_0233	1
572981_0209_0245	1
572981_0366_0110	1
572981_0026_0272	1
572981_0233_0093	1
572981_0122_0448	1
572981_0082_0338	1
572981_0255_0289	1
572981_0136_0044	1
572981_0452_0090	1
572981_0160_0290	1
572981_0017_0117	1
572981_0365_0365	1
572981_0378_0022	1
572981_0281_0589	1
572981_0265_0329	1
572981_0139_0413	1
572981_0339_0099	1
572981_0028_0320	1
572981_0400_0156	1
572981_0359_0149	1
572981_0434_0158	1
572981_0230_0138	1
572981_0064_0248	1
572981_0062_0410	1
572981_0159_0391	1
572981_0320_0442	1
572981_0048_0374	1
572981_0164_0110	1
572981_0355_0443	1
572981_0377_0451	1
572981_0409_0241	1
572981_0322_0440	1
572981_0008_0124	1
572981_0194_0274	1
572981_0252_0122	1
572981_0310_0316	1
572981_0440_0094	1
572981_0094_0078	1
572981_0108_0080	1
572981_0360_0064	1
572981_0353_0437	1
572981_0154_0012	1
572981_0300_0318	1
572981_0137_0513	1
572981_0381_0571	1
572981_0332_0050	1
572981_0406_0024	1
572981_0280_0404	1
572981_0185_0051	1
572981_0398_0534	1
572981_0363_0285	1
572981_0053_0061	1
572981_0415_0267	1
572981_0297_0181	1
572981_0408_0166	1
572981_0344_0546	1
572981_0052_0196	1
572981_0106_0188	1
572981_0404_0614	1
572981_0352_0428	1
572981_0217_0187	1
572981_0400_0120	1
572981_0003_0373	1
572981_0221_0559	1
572981_0144_0412	1
572981_0063_0247	1
572981_0091_0013	1
572981_0201_0027	1
572981_0393_0511	1
572981_0154_0520	1
572981_0307_0233	1
572981_0172_0504	1
572981_0403_0263	1
572981_0083_0535	1
572981_0218_0262	1
572981_0331_0491	1
572981_0243_0117	1
572981_0368_0108	1
572981_0397_0137	1
572981_0376_0160	1
572981_0167_0247	1
572981_0099_0167	1
572981_0298_0094	1
572981_0186_0168	1
572981_0138_0562	1
572981_0072_0228	1
572981_0114_0118	1
572981_0018_0334	1
572981_0313_0329	1
572981_0431_0019	1
572981_0376_0250	1
572981_0415_0061	1
572981_0323_0409	1
572981_0080_0536	1
572981_0158_0052	1
572981_0173_0089	1
572981_0256_0364	1
572981_0020_0252	1
572981_0379_0613	1
572981_0199_0317	1
572981_0193_0391	1
572981_0347_0095	1
572981_0226_0220	1
572981_0362_0500	1
572981_0186_0340	1
572981_0413_0091	1
572981_0401_0217	1
572981_0056_0626	2
572981_0108_0292	1
572981_0249_0251	1
572981_0085_0369	1
572981_0209_0393	1
572981_0332_0292	1
572981_0338_0390	1
572981_0195_0537	2
572981_0227_0523	1
572981_0457_0289	1
572981_0088_0600	1
572981_0020_0122	2
572981_0316_0288	3
572981_0117_0331	3
572981_0210_0456	1
572981_0328_0450	1
572981_0042_0522	1
572981_0129_0103	1
572981_0084_0140	1
572981_0142_0332	1
572981_0449_0515	1
572981_0037_0103	1
572981_0198_0064	1
572981_0137_0095	5
572981_0321_0505	1
572981_0407_0279	1
572981_0369_0613	1
572981_0013_0031	1
572981_0346_0044	1
572981_0133_0309	1
572981_0427_0243	1
572981_0277_0289	1
572981_0060_0026	2
572981_0226_0298	1
572981_0019_0055	1
572981_0098_0588	1
572981_0240_0024	1
572981_0059_0527	1
572981_0279_0393	1
572981_0134_0384	1
572981_0071_0363	1
572981_0086_0256	1
572981_0417_0473	1
572981_0262_0554	1
572981_0116_0594	1
572981_0198_0198	1
572981_0421_0499	1
572981_0358_0112	1
572981_0411_0335	1
572981_0243_0021	1
572981_0251_0163	1
572981_0189_0571	1
572981_0024_0458	1
572981_0055_0491	1
572981_0136_0524	1
572981_0075_0583	2
572981_0105_0119	2
572981_0385_0225	2
572981_0087_0601	1
572981_0331_0533	1
572981_0408_0032	1
572981_0375_0597	2
572981_0317_0003	1
572981_0409_0387	1
572981_0257_0075	1
572981_0352_0006	1
572981_0142_0270	2
572981_0343_0019	2
572981_0401_0467	1
572981_0052_0312	1
572981_0227_0305	1
572981_0172_0450	1
572981_0280_0514	1
572981_0421_0087	1
572981_0369_0243	1
572981_0099_0239	2
572981_0304_0530	1
572981_0061_0071	1
572981_0094_0376	1
572981_0254_0462	1
572981_0199_0597	1
572981_0042_0046	2
572981_0382_0184	1
572981_0150_0024	1
572981_0398_0516	1
572981_0302_0306	1
572981_0395_0237	1
572981_0194_0254	1
572981_0385_0489	2
572981_0444_0512	1
572981_0088_0208	1
572981_0224_0532	1
572981_0165_0389	1
572981_0099_0445	1
572981_0167_0307	1
572981_0314_0578	1
572981_0190_0296	1
572981_0367_0187	1
572981_0338_0228	1
572981_0247_0077	1
572981_0134_0588	1
572981_0208_0228	1
572981_0210_0620	1
572981_0029_0477	1
572981_0452_0178	1
572981_0375_0411	1
572981_0057_0279	1
572981_0289_0619	1
572981_0090_0412	1
572981_0284_0406	1
572981_0051_0175	1
572981_0074_0118	1
572981_0231_0379	1
572981_0254_0608	1
572981_0380_0060	1
572981_0330_0134	1
572981_0172_0290	1
572981_0380_0354	1
572981_0386_0574	1
572981_0210_0294	1
572981_0116_0442	1
572981_0335_0147	1
572981_0009_0189	1
572981_0403_0515	1
572981_0269_0041	1
572981_0416_0498	1
572981_0410_0550	1
572981_0318_0258	1
572981_0273_0069	1
572981_0359_0177	1
572981_0270_0478	1
572981_0056_0546	1
572981_0241_0539	1
572981_0344_0202	1
572981_0230_0408	1
572981_0080_0484	1
572981_0306_0584	1
572981_0221_0527	1
572981_0085_0383	1
572981_0420_0452	1
572981_0222_0518	1
572981_0025_0221	1
572981_0298_0262	1
572981_0233_0617	1
572981_0346_0126	1
572981_0277_0147	1
572981_0428_0202	1
572981_0215_0327	1
572981_0015_0227	1
572981_0411_0405	1
572981_0173_0133	1
572981_0132_0362	1
572981_0321_0471	1
572981_0110_0488	3
572981_0450_0088	3
572981_0434_0532	1
572981_0283_0309	3
572981_0013_0255	3
572981_0199_0085	1
572981_0162_0556	1
572981_0072_0102	1
572981_0199_0215	1
572981_0018_0178	1
572981_0446_0092	1
572981_0356_0474	1
572981_0410_0072	1
572981_0364_0270	1
572981_0117_0497	1
572981_0096_0464	1
572981_0220_0346	1
572981_0314_0430	1
572981_0179_0193	1
572981_0274_0562	1
572981_0280_0272	1
572981_0209_0249	2
572981_0144_0534	1
572981_0080_0230	1
572981_0074_0040	2
572981_0005_0231	2
572981_0330_0030	1
572981_0016_0558	1
572981_0240_0450	1
572981_0265_0223	1
572981_0050_0564	1
572981_0215_0227	1
572981_0451_0307	4
572981_0308_0424	1
572981_0196_0404	1
572981_0130_0400	1
572981_0101_0203	1
572981_0200_0004	1
572981_0354_0616	1
572981_0432_0406	1
572981_0281_0555	1
572981_0198_0438	1
572981_0380_0186	1
572981_0127_0583	1
572981_0205_0299	1
572981_0432_0220	1
572981_0337_0077	1
572981_0332_0548	1
572981_0272_0552	2
572981_0330_0306	1
572981_0381_0617	1
572981_0206_0152	1
572981_0375_0359	1
572981_0405_0329	1
572981_0274_0330	1
572981_0051_0591	1
572981_0214_0110	1
572981_0431_0229	1
572981_0372_0592	1
572981_0399_0409	1
572981_0217_0481	1
572981_0437_0409	3
572981_0353_0255	1
572981_0102_0576	1
572981_0133_0091	2
572981_0030_0136	2
572981_0042_0272	1
572981_0203_0315	1
572981_0011_0083	1
572981_0016_0616	1
572981_0296_0104	1
572981_0185_0125	2
572981_0126_0036	1
572981_0429_0075	1
572981_0185_0225	1
572981_0381_0021	1
572981_0019_0185	1
572981_0359_0203	1
572981_0050_0188	1
572981_0315_0183	1
572981_0182_0104	1
572981_0240_0220	1
572981_0079_0201	1
572981_0436_0162	1
572981_0208_0410	1
572981_0427_0131	1
572981_0247_0435	1
572981_0073_0427	1
572981_0322_0628	1
572981_0196_0100	1
572981_0405_0259	1
572981_0383_0003	1
572981_0008_0504	1
572981_0366_0124	1
572981_0111_0235	1
572981_0279_0631	1
572981_0162_0140	1
572981_0279_0063	1
572981_0086_0228	5
572981_0225_0197	1
572981_0331_0051	1
572981_0078_0602	1
572981_0291_0357	1
572981_0370_0482	1
572981_0258_0370	1
572981_0243_0291	1
572981_0430_0602	1
572981_0029_0495	1
572981_0063_0031	1
572981_0380_0324	1
572981_0403_0463	1
572981_0409_0455	1
572981_0327_0397	1
572981_0177_0129	1
572981_0179_0083	1
572981_0440_0348	1
572981_0377_0117	1
572981_0285_0239	1
572981_0431_0021	1
572981_0049_0629	1
572981_0363_0313	1
572981_0103_0447	1
572981_0130_0492	1
572981_0019_0319	2
572981_0123_0371	1
572981_0080_0114	1
572981_0053_0279	1
572981_0020_0112	2
572981_0219_0135	2
572981_0416_0058	1
572981_0368_0378	1
572981_0170_0250	1
572981_0056_0212	2
572981_0275_0485	2
572981_0101_0053	1
572981_0277_0067	3
572981_0038_0376	1
572981_0128_0374	1
572981_0163_0593	1
572981_0105_0441	1
572981_0216_0584	1
572981_0095_0291	1
572981_0379_0193	1
572981_0016_0308	1
572981_0210_0224	1
572981_0331_0505	1
572981_0262_0208	1
572981_0330_0496	1
572981_0103_0619	1
572981_0255_0117	1
572981_0429_0559	1
572981_0220_0248	1
572981_0202_0384	1
572981_0032_0358	1
572981_0244_0594	1
572981_0176_0408	1
572981_0305_0393	1
572981_0183_0299	1
572981_0325_0057	1
572981_0306_0168	1
572981_0253_0421	1
572981_0244_0556	1
572981_0303_0501	1
572981_0076_0162	1
572981_0114_0300	1
572981_0210_0196	3
572981_0036_0082	1
572981_0346_0168	1
572981_0370_0590	1
572981_0218_0158	1
572981_0338_0602	1
572981_0045_0257	1
572981_0233_0049	1
572981_0009_0099	1
572981_0037_0377	1
572981_0059_0469	1
572981_0111_0571	1
572981_0176_0628	1
572981_0423_0467	1
572981_0184_0244	1
572981_0133_0095	1
572981_0323_0355	1
572981_0180_0630	1
572981_0327_0433	1
572981_0420_0566	1
572981_0302_0326	1
572981_0306_0456	1
572981_0361_0453	1
572981_0261_0043	1
572981_0110_0292	1
572981_0112_0444	1
572981_0065_0097	1
572981_0285_0557	1
572981_0381_0579	3
572981_0272_0366	3
572981_0053_0095	3
572981_0204_0192	3
572981_0095_0099	1
572981_0342_0008	1
572981_0419_0075	1
572981_0075_0147	1
572981_0301_0533	1
572981_0365_0057	1
572981_0256_0194	1
572981_0402_0166	1
572981_0322_0400	1
572981_0440_0026	1
572981_0428_0496	1
572981_0379_0529	1
572981_0402_0436	1
572981_0079_0469	1
572981_0032_0624	1
572981_0209_0367	1
572981_0206_0214	1
572981_0254_0150	1
572981_0227_0079	1
572981_0250_0026	1
572981_0019_0309	1
572981_0246_0616	1
572981_0036_0038	1
572981_0248_0584	5
572981_0425_0191	1
572981_0213_0413	1
572981_0425_0441	1
572981_0382_0224	4
572981_0406_0304	1
572981_0070_0492	1
572981_0107_0183	1
572981_0176_0586	1
572981_0040_0554	1
572981_0102_0282	1
572981_0167_0517	1
572981_0019_0581	1
572981_0321_0175	1
572981_0160_0540	1
572981_0421_0401	1
572981_0414_0180	1
572981_0314_0286	1
572981_0191_0049	1
572981_0375_0049	1
572981_0031_0451	1
572981_0068_0362	1
572981_0131_0201	1
572981_0338_0434	1
572981_0259_0021	1
572981_0360_0426	1
572981_0441_0247	1
572981_0082_0218	1
572981_0168_0574	1
572981_0148_0426	2
572981_0325_0209	1
572981_0356_0480	1
572981_0402_0408	1
572981_0087_0445	1
572981_0064_0076	2
572981_0032_0206	1
572981_0193_0257	1
572981_0263_0157	1
572981_0205_0157	2
572981_0182_0366	1
572981_0220_0246	1
572981_0410_0530	1
572981_0390_0162	1
572981_0445_0205	3
572981_0072_0128	1
572981_0070_0496	1
572981_0089_0037	1
572981_0021_0609	1
572981_0039_0629	1
572981_0358_0282	1
572981_0434_0342	1
572981_0028_0094	1
572981_0158_0576	1
572981_0228_0618	1
572981_0184_0112	1
572981_0156_0492	1
572981_0012_0442	1
572981_0031_0593	1
572981_0132_0572	1
572981_0092_0238	1
572981_0329_0405	1
572981_0410_0040	1
572981_0213_0541	1
572981_0375_0501	1
572981_0164_0478	4
572981_0021_0459	1
572981_0327_0007	2
572981_0318_0208	1
572981_0381_0065	2
572981_0293_0491	1
572981_0174_0192	1
572981_0351_0277	1
572981_0311_0529	1
572981_0020_0258	1
572981_0023_0147	1
572981_0107_0411	3
572981_0143_0419	2
572981_0205_0309	1
572981_0115_0361	1
572981_0150_0082	1
572981_0285_0325	2
572981_0133_0083	1
572981_0452_0442	1
572981_0408_0104	1
572981_0452_0188	1
572981_0366_0478	4
572981_0028_0434	3
572981_0139_0423	1
572981_0338_0162	3
572981_0190_0430	2
572981_0193_0439	2
572981_0232_0176	1
572981_0325_0491	1
572981_0303_0601	1
572981_0383_0221	1
572981_0135_0433	1
572981_0344_0098	2
572981_0187_0253	2
572981_0233_0535	1
572981_0417_0423	1
572981_0254_0628	1
572981_0069_0435	1
572981_0455_0193	1
572981_0271_0231	1
572981_0155_0345	1
572981_0281_0299	1
572981_0031_0139	1
572981_0438_0214	1
572981_0192_0072	1
572981_0416_0236	1
572981_0369_0161	1
572981_0003_0505	1
572981_0011_0483	1
572981_0182_0084	3
572981_0103_0627	2
572981_0149_0007	1
572981_0176_0052	1
572981_0123_0455	1
572981_0204_0534	1
572981_0435_0171	2
572981_0330_0232	1
572981_0021_0509	2
572981_0294_0138	2
572981_0205_0249	1
572981_0159_0325	1
572981_0418_0498	1
572981_0224_0468	1
572981_0311_0295	1
572981_0258_0572	1
572981_0187_0499	1
572981_0025_0225	1
572981_0331_0185	1
572981_0165_0505	1
572981_0291_0089	3
572981_0094_0500	4
572981_0362_0004	2
572981_0447_0131	1
572981_0279_0519	1
572981_0295_0093	1
572981_0048_0440	1
572981_0193_0117	1
572981_0007_0341	1
572981_0064_0246	1
572981_0228_0154	1
572981_0137_0579	1
572981_0385_0157	2
572981_0253_0283	1
572981_0109_0555	1
572981_0410_0312	1
572981_0410_0306	1
572981_0392_0492	1
572981_0394_0010	1
572981_0342_0006	1
572981_0017_0295	1
572981_0240_0274	2
572981_0352_0224	1
572981_0306_0388	1
572981_0440_0388	1
572981_0409_0151	1
572981_0053_0421	1
572981_0244_0466	1
572981_0168_0624	1
572981_0345_0065	1
572981_0029_0181	4
572981_0268_0488	2
572981_0317_0499	1
572981_0429_0475	1
572981_0083_0277	1
572981_0080_0066	1
572981_0199_0427	2
572981_0344_0478	2
572981_0028_0552	1
572981_0184_0234	1
572981_0387_0287	1
572981_0022_0300	1
572981_0255_0247	1
572981_0395_0083	1
572981_0248_0628	1
572981_0337_0005	1
572981_0384_0208	1
572981_0301_0103	1
572981_0376_0460	1
572981_0013_0109	1
572981_0434_0170	1
572981_0046_0484	1
572981_0347_0273	1
572981_0143_0515	2
572981_0411_0461	1
572981_0434_0136	1
572981_0175_0237	1
572981_0389_0483	1
572981_0203_0049	1
572981_0359_0399	1
572981_0315_0103	1
572981_0022_0164	1
572981_0358_0584	1
572981_0123_0103	1
572981_0299_0537	1
572981_0070_0626	1
572981_0257_0359	1
572981_0226_0084	1
572981_0132_0490	1
572981_0154_0108	1
572981_0358_0034	1
572981_0127_0235	1
572981_0220_0570	1
572981_0396_0144	1
572981_0027_0457	1
572981_0047_0277	1
572981_0181_0403	1
572981_0395_0361	1
572981_0174_0096	1
572981_0303_0551	1
572981_0143_0399	1
572981_0074_0626	1
572981_0374_0570	1
572981_0181_0089	1
572981_0185_0409	1
572981_0171_0351	1
572981_0157_0123	1
572981_0068_0156	1
572981_0288_0272	1
572981_0133_0353	1
572981_0425_0091	1
572981_0191_0073	1
572981_0041_0605	1
572981_0196_0210	1
572981_0142_0320	1
572981_0406_0212	1
572981_0240_0296	1
572981_0118_0512	1
572981_0195_0295	1
572981_0067_0455	1
572981_0140_0532	1
572981_0425_0553	1
572981_0339_0401	1
572981_0415_0217	1
572981_0236_0164	1
572981_0105_0063	1
572981_0071_0579	1
572981_0109_0271	1
572981_0166_0510	1
572981_0053_0077	1
572981_0156_0124	1
572981_0435_0079	1
572981_0107_0607	1
572981_0052_0282	1
572981_0334_0384	1
572981_0252_0162	1
572981_0143_0191	1
572981_0186_0534	1
572981_0452_0492	1
572981_0029_0073	1
572981_0452_0468	1
572981_0316_0142	1
572981_0337_0073	1
572981_0179_0127	1
572981_0179_0003	1
572981_0303_0229	1
572981_0339_0207	1
572981_0007_0165	1
572981_0131_0603	1
572981_0312_0146	1
572981_0123_0161	1
572981_0336_0048	1
572981_0232_0610	1
572981_0403_0187	1
572981_0320_0256	1
572981_0178_0538	1
572981_0094_0244	1
572981_0372_0366	1
572981_0326_0382	1
572981_0288_0626	1
572981_0165_0039	1
572981_0420_0306	1
572981_0288_0112	1
572981_0123_0585	1
572981_0356_0126	1
572981_0195_0627	1
572981_0384_0064	1
572981_0331_0575	1
572981_0054_0546	1
572981_0042_0576	1
572981_0160_0190	1
572981_0258_0362	1
572981_0332_0046	1
572981_0280_0246	1
572981_0270_0556	1
572981_0400_0188	1
572981_0323_0525	1
572981_0283_0081	1
572981_0156_0432	1
572981_0391_0259	1
572981_0344_0120	1
572981_0336_0402	1
572981_0208_0574	1
572981_0146_0160	1
572981_0150_0446	1
572981_0316_0346	1
572981_0240_0288	1
572981_0431_0567	1
572981_0310_0020	1
572981_0048_0382	1
572981_0124_0510	2
572981_0428_0308	1
572981_0388_0302	1
572981_0328_0478	3
572981_0209_0303	1
572981_0169_0281	1
572981_0224_0336	1
572981_0446_0482	2
572981_0066_0518	2
572981_0062_0124	1
572981_0425_0133	1
572981_0341_0015	1
572981_0128_0600	1
572981_0141_0503	1
572981_0274_0410	1
572981_0338_0500	1
572981_0134_0552	1
572981_0384_0312	1
572981_0417_0515	1
572981_0290_0086	1
572981_0133_0591	1
572981_0015_0259	1
572981_0079_0293	1
572981_0437_0563	1
572981_0373_0529	1
572981_0025_0159	1
572981_0237_0341	1
572981_0377_0487	1
572981_0254_0460	1
572981_0132_0622	1
572981_0200_0614	1
572981_0051_0493	1
572981_0139_0463	1
572981_0221_0599	1
572981_0038_0566	1
572981_0413_0505	1
572981_0144_0106	1
572981_0179_0191	1
572981_0183_0211	1
572981_0102_0436	1
572981_0279_0503	1
572981_0015_0479	1
572981_0395_0541	1
572981_0094_0082	1
572981_0082_0102	1
572981_0235_0567	1
572981_0455_0533	1
572981_0109_0507	1
572981_0166_0074	1
572981_0422_0192	1
572981_0254_0372	2
572981_0068_0338	1
572981_0296_0554	1
572981_0414_0556	1
572981_0349_0387	1
572981_0216_0446	1
572981_0029_0249	1
572981_0385_0437	1
572981_0253_0477	1
572981_0398_0082	1
572981_0102_0424	1
572981_0200_0266	1
572981_0228_0004	1
572981_0417_0253	1
572981_0360_0068	1
572981_0090_0266	1
572981_0132_0062	1
572981_0023_0601	1
572981_0196_0550	1
572981_0389_0437	1
572981_0438_0456	1
572981_0193_0305	1
572981_0260_0272	1
572981_0164_0050	1
572981_0409_0177	1
572981_0456_0340	1
572981_0056_0012	1
572981_0188_0290	1
572981_0060_0592	1
572981_0203_0209	1
572981_0011_0469	1
572981_0326_0272	1
572981_0047_0183	1
572981_0037_0123	1
572981_0100_0122	1
572981_0122_0220	1
572981_0283_0145	1
572981_0322_0526	1
572981_0306_0444	1
572981_0223_0335	1
572981_0423_0051	1
572981_0299_0605	1
572981_0432_0472	1
572981_0095_0245	1
572981_0003_0403	1
572981_0377_0565	1
572981_0268_0114	1
572981_0408_0228	1
572981_0221_0251	1
572981_0150_0358	1
572981_0311_0081	1
572981_0404_0080	1
572981_0216_0074	1
572981_0326_0538	1
572981_0199_0349	1
572981_0417_0445	2
572981_0215_0423	1
572981_0053_0599	1
572981_0077_0051	1
572981_0204_0022	1
572981_0031_0159	1
